batch_size,epochs,learning_rate,num_conv_blocks,filters,kernel_size,use_batchnorm,dropout_rate,dense_units,best_val_accuracy,best_train_accuracy,train_mse,test_mse
64,50,0.001,1,32,3,True,0.0,32,0.545400023460388,0.548420011997223,0.0579825366178441,0.0591273641387295
64,50,0.001,1,32,3,True,0.0,64_32,0.580699980258942,0.578740000724793,0.0534670133291355,0.0556507969764594
64,50,0.001,1,32,3,True,0.3,32,0.501600027084351,0.46382001042366,0.0630052360259039,0.0637343901676552
64,50,0.001,1,32,3,True,0.3,64_32,0.515999972820282,0.48157998919487,0.0603433552528646,0.0618494578936716
64,50,0.001,1,32,3,False,0.0,32,0.462799996137619,0.466019988059998,0.0667689275534947,0.0673098430449471
64,50,0.001,1,32,3,False,0.0,64_32,0.496699988842011,0.503480017185211,0.0629117261269368,0.0638395333721201
64,50,0.001,1,32,3,False,0.3,32,0.432700008153915,0.397740006446838,0.0701290831311377,0.0703080140844213
64,50,0.001,1,32,3,False,0.3,64_32,0.472799986600876,0.432900011539459,0.0662047316010083,0.0666622524266893
64,50,0.001,1,32,5,True,0.0,32,0.5692999958992,0.569339990615845,0.0551952080591766,0.0563590817635563
64,50,0.001,1,32,5,True,0.0,64_32,0.589399993419647,0.593760013580322,0.0518378662651493,0.0543059097928778
64,50,0.001,1,32,5,True,0.3,32,0.51690000295639,0.483200013637543,0.0610588801884761,0.0617993709148336
64,50,0.001,1,32,5,True,0.3,64_32,0.519200026988983,0.482919991016388,0.0607661464470695,0.0616054003544839
64,50,0.001,1,32,5,False,0.0,32,0.497200012207031,0.502120018005371,0.0637804689456902,0.0645712749437236
64,50,0.001,1,32,5,False,0.0,64_32,0.509299993515015,0.518119990825653,0.0619247371995353,0.0629861797659447
64,50,0.001,1,32,5,False,0.3,32,0.446700006723404,0.400979995727539,0.0690171961765371,0.0693102250610811
64,50,0.001,1,32,5,False,0.3,64_32,0.490500003099441,0.459679991006851,0.0635132068670897,0.0642188699797513
64,50,0.001,2,32_64,3,True,0.0,32,0.721400022506714,0.78329998254776,0.0286541958599488,0.0384699453165605
64,50,0.001,2,32_64,3,True,0.0,64_32,0.716099977493286,0.780219972133637,0.0286212589820405,0.0391362718557949
64,50,0.001,2,32_64,3,True,0.3,32,0.648100018501282,0.620379984378815,0.045245639617335,0.0469451028050377
64,50,0.001,2,32_64,3,True,0.3,64_32,0.626699984073639,0.600759983062744,0.0479851203877445,0.0497958303427627
64,50,0.001,2,32_64,3,False,0.0,32,0.653800010681152,0.673380017280579,0.0442077634856319,0.04691613086045
64,50,0.001,2,32_64,3,False,0.0,64_32,0.686800003051758,0.71943998336792,0.0379710811738585,0.0425901639161252
64,50,0.001,2,32_64,3,False,0.3,32,0.612200021743774,0.563960015773773,0.0501593520002322,0.0516541509484941
64,50,0.001,2,32_64,3,False,0.3,64_32,0.619899988174439,0.588739991188049,0.0481426477968144,0.0502700270204815
64,50,0.001,2,32_64,5,True,0.0,32,0.746800005435944,0.832660019397736,0.0220803929793406,0.0356016029963413
64,50,0.001,2,32_64,5,True,0.0,64_32,0.739000022411346,0.809440016746521,0.0246840724399435,0.0369516998957741
64,50,0.001,2,32_64,5,True,0.3,32,0.732200026512146,0.699419975280762,0.0329616024479823,0.0364895822786877
64,50,0.001,2,32_64,5,True,0.3,64_32,0.711499989032745,0.672500014305115,0.0364960513187573,0.0401177885177648
64,50,0.001,2,32_64,5,False,0.0,32,0.704500019550324,0.758400022983551,0.0335718784755306,0.0406448161880657
64,50,0.001,2,32_64_128,5,False,0.0,64_32,0.721800029277802,0.783680021762848,0.0300252497896276,0.0386665856222314
64,50,0.001,2,32_64_128,5,False,0.3,32,0.687300026416779,0.644840002059937,0.0387854445547752,0.0424062275191853
64,50,0.001,2,32_64_128,5,False,0.3,64_32,0.679700016975403,0.65336000919342,0.0395794549075127,0.0433366553663756
64,50,0.001,3,32_64_128,3,True,0.0,32,0.765200018882751,0.967019975185394,0.0148775654969736,0.0371766466869701
64,50,0.001,3,32_64_128,3,True,0.0,64_32,0.778900027275085,0.977400004863739,0.0152484648388769,0.0371706976073322
64,50,0.001,3,32_64_128,3,True,0.3,32,0.780700027942658,0.747420012950897,0.0248780160030164,0.0303825852564518
64,50,0.001,3,32_64_128,3,True,0.3,64_32,0.722299993038178,0.691160023212433,0.034998119692576,0.038583381094649
64,50,0.001,3,32_64_128,3,False,0.0,32,0.764500021934509,0.894420027732849,0.0211735050453931,0.0349418772671308
64,50,0.001,3,32_64_128,3,False,0.0,64_32,0.759400010108948,0.874639987945557,0.0220481872802849,0.0352847842173525
64,50,0.001,3,32_64_128,3,False,0.3,32,0.758700013160706,0.710759997367859,0.0273765008534632,0.033635628692823
64,50,0.001,3,32_64_128,3,False,0.3,64_32,0.762199997901917,0.729120016098022,0.0268333819479475,0.033438133787499
64,50,0.001,3,32_64_128,5,True,0.0,32,0.781599998474121,0.998780012130737,0.0120983145168505,0.0401974321766741
64,50,0.001,3,32_64_128,5,True,0.0,64_32,0.784300029277802,0.995859980583191,0.0021631384367673,0.0337717519258165
64,50,0.001,3,32_64_128,5,True,0.3,32,0.826799988746643,0.831099987030029,0.0122827132067606,0.0245157640151696
64,50,0.001,3,32_64_128,5,True,0.3,64_32,0.812099993228912,0.798979997634888,0.0172714485843865,0.02653729552214
64,50,0.001,3,32_64_128,5,False,0.0,32,0.761699974536896,0.971279978752136,0.0226998550106356,0.0367384529837208
64,50,0.001,3,32_64_128,5,False,0.0,64_32,0.755699992179871,0.954959988594055,0.01853733836569,0.036518403761779
64,50,0.001,3,32_64_128,5,False,0.3,32,0.805000007152557,0.815599977970123,0.01305068346382,0.0280015041320222
64,50,0.001,3,32_64_128,5,False,0.3,64_32,0.791999995708466,0.802879989147186,0.0158082354487665,0.0290519047311866
64,50,0.0005,1,32,3,True,0.0,32,0.525600016117096,0.525200009346008,0.0605894872892749,0.0614826861753206
64,50,0.0005,1,32,3,True,0.0,64_32,0.534900009632111,0.534820020198822,0.0588431078525939,0.0602601235359892
64,50,0.0005,1,32,3,True,0.3,32,0.481200009584427,0.446119993925095,0.0649291556602639,0.0655581324974892
64,50,0.0005,1,32,3,True,0.3,64_32,0.484100013971329,0.451779991388321,0.0639805318408068,0.0650162224464539
64,50,0.0005,1,32,3,False,0.0,32,0.399500012397766,0.404020011425018,0.0721975942328184,0.0722322649310023
64,50,0.0005,1,32,3,False,0.0,64_32,0.461499989032745,0.458840012550354,0.0673513819712084,0.0677908676460397
64,50,0.0005,1,32,3,False,0.3,32,0.39860001206398,0.368140012025833,0.072888253269986,0.0728539859836874
64,50,0.0005,1,32,3,False,0.3,64_32,0.441399991512299,0.409240007400513,0.0688507389352377,0.0691950664984119
64,50,0.0005,1,32,5,True,0.0,32,0.559000015258789,0.563080012798309,0.0562679970632714,0.0574468621790041
64,50,0.0005,1,32,5,True,0.0,64_32,0.55019998550415,0.55647999048233,0.0564008089561479,0.0582757047633782
64,50,0.0005,1,32,5,True,0.3,32,0.499000012874603,0.462680011987686,0.0633843904552856,0.0639837269098073
64,50,0.0005,1,32,5,True,0.3,64_32,0.50900000333786,0.473159998655319,0.0617303548934736,0.0624820819080055
64,50,0.0005,1,32,5,False,0.0,32,0.425799995660782,0.428779989480972,0.0706907942975714,0.0707054010797417
64,50,0.0005,1,32,5,False,0.0,64_32,0.462000012397766,0.467660009860992,0.0664856996050529,0.0670187418022443
64,50,0.0005,1,32,5,False,0.3,32,0.433699995279312,0.395099997520447,0.0698964188743429,0.0699731540325025
64,50,0.0005,1,32,5,False,0.3,64_32,0.468600004911423,0.432700008153915,0.0662234782989737,0.0667358259702323
64,50,0.0005,2,32_64,3,True,0.0,32,0.706700026988983,0.744059979915619,0.0340760847952863,0.0405155142241802
64,50,0.0005,2,32_64,3,True,0.0,64_32,0.708299994468689,0.768119990825653,0.029830092859157,0.0397786405827926
64,50,0.0005,2,32_64,3,True,0.3,32,0.654399991035461,0.603680014610291,0.044428288112374,0.0462782622904213
64,50,0.0005,2,32_64,3,True,0.3,64_32,0.637899994850159,0.586899995803833,0.046537299153758,0.0484679288458823
64,50,0.0005,2,32_64,3,False,0.0,32,0.583100020885468,0.600600004196167,0.0530655670954137,0.0548313895241005
64,50,0.0005,2,32_64,3,False,0.0,64_32,0.615000009536743,0.632080018520355,0.048492333355486,0.0506900483571411
64,50,0.0005,2,32_64,3,False,0.3,32,0.560999989509583,0.517979979515076,0.0559652519366715,0.0570477549210831
64,50,0.0005,2,32_64,3,False,0.3,64_32,0.576600015163422,0.545539975166321,0.0537855828769146,0.0554148423851463
64,50,0.0005,2,32_64,5,True,0.0,32,0.7257000207901,0.811479985713959,0.0254497293881365,0.0376556969343866
64,50,0.0005,2,32_64,5,True,0.0,64_32,0.732599973678589,0.810620009899139,0.0244341958084565,0.037671218416149
64,50,0.0005,2,32_64,5,True,0.3,32,0.675599992275238,0.627059996128082,0.0408831647788947,0.0433100177088361
64,50,0.0005,2,32_64,5,True,0.3,64_32,0.685999989509583,0.641539990901947,0.0397716625310096,0.0429358991015146
64,50,0.0005,2,32_64,5,False,0.0,32,0.673900008201599,0.700219988822937,0.040746262143472,0.0443807797521405
64,50,0.0005,2,32_64,5,False,0.0,64_32,0.649200022220612,0.668839991092682,0.0445090694346619,0.0472993430337033
64,50,0.0005,2,32_64,5,False,0.3,32,0.650799989700317,0.599759995937347,0.0448468455407753,0.0469431612852968
64,50,0.0005,2,32_64,5,False,0.3,64_32,0.674600005149841,0.643779993057251,0.0407502119489107,0.0440282429968518
64,50,0.0005,3,32_64_128,3,True,0.0,32,0.752600014209747,0.964039981365204,0.0106608756933375,0.0371212468469717
64,50,0.0005,3,32_64_128,3,True,0.0,64_32,0.762499988079071,0.947640001773834,0.014654562014477,0.0375367889555589
64,50,0.0005,3,32_64_128,3,True,0.3,32,0.707300007343292,0.672360002994537,0.037682831781813,0.0401323704229953
64,50,0.0005,3,32_64_128,3,True,0.3,64_32,0.747900009155273,0.723399996757507,0.0295476081997479,0.0349454168506933
64,50,0.0005,3,32_64_128,3,False,0.0,32,0.743099987506866,0.809440016746521,0.0270032330328298,0.0359377203615996
64,50,0.0005,3,32_64_128,3,False,0.0,64_32,0.745899975299835,0.82311999797821,0.0252450567703295,0.0363516312256267
64,50,0.0005,3,32_64_128,3,False,0.3,32,0.727800011634827,0.672540009021759,0.0333180920207543,0.0377710971110949
64,50,0.0005,3,32_64_128,3,False,0.3,64_32,0.744700014591217,0.700039982795715,0.030141207313748,0.0352296972820423
64,50,0.0005,3,32_64_128,5,True,0.0,32,0.764400005340576,0.994840025901794,0.0154334233058347,0.0365973701050856
64,50,0.0005,3,32_64_128,5,True,0.0,64_32,0.777599990367889,0.995140016078949,0.0070714084867502,0.034584073172354
64,50,0.0005,3,32_64_128,5,True,0.3,32,0.8125,0.7985799908638,0.0175549425790196,0.026532628962879
64,50,0.0005,3,32_64_128,5,True,0.3,64_32,0.791499972343445,0.761020004749298,0.0233533440948703,0.0299360185003432
64,50,0.0005,3,32_64_128,5,False,0.0,32,0.75110000371933,0.905160009860992,0.0212941644037503,0.0364257247334066
64,50,0.0005,3,32_64_128,5,False,0.0,64_32,0.765799999237061,0.95524001121521,0.0214464808916453,0.0363023350747715
64,50,0.0005,3,32_64_128,5,False,0.3,32,0.783200025558472,0.786360025405884,0.0189875511054748,0.0301886117235923
64,50,0.0005,3,32_64_128,5,False,0.3,64_32,0.779999971389771,0.797119975090027,0.0180288927857684,0.03065174167538
64,100,0.001,1,32,3,True,0.0,32,0.553900003433228,0.553020000457764,0.0571740962423952,0.0584490837785578
64,100,0.001,1,32,3,True,0.0,64_32,0.565999984741211,0.575760006904602,0.0540467852498053,0.0564005546454444
64,100,0.001,1,32,3,True,0.3,32,0.518599987030029,0.481079995632172,0.0612215146077674,0.0621457203224072
64,100,0.001,1,32,3,True,0.3,64_32,0.510900020599365,0.475219994783402,0.0610141691666973,0.0620847799098567
64,100,0.001,1,32,3,False,0.0,32,0.479400008916855,0.488240003585815,0.0653896642872615,0.0661091657605226
64,100,0.001,1,32,3,False,0.0,64_32,0.510200023651123,0.521019995212555,0.0615325222272206,0.0626703089297514
64,100,0.001,1,32,3,False,0.3,32,0.456299990415573,0.425760000944138,0.0678426169438122,0.0682703404198115
64,100,0.001,1,32,3,False,0.3,64_32,0.487100005149841,0.452019989490509,0.0647275192547231,0.0653236299350085
64,100,0.001,1,32,5,True,0.0,32,0.564300000667572,0.564819991588593,0.0559838861715205,0.0572683629142156
64,100,0.001,1,32,5,True,0.0,64_32,0.583700001239777,0.588379979133606,0.0525415980399561,0.0545821901445744
64,100,0.001,1,32,5,True,0.3,32,0.520900011062622,0.486400008201599,0.0603705802025821,0.0613613395859154
64,100,0.001,1,32,5,True,0.3,64_32,0.513700008392334,0.477560013532638,0.0611623549437636,0.0621385612971953
64,100,0.001,1,32,5,False,0.0,32,0.485799998044968,0.494459986686706,0.0644406209824447,0.0650366574446354
64,100,0.001,1,32,5,False,0.0,64_32,0.539099991321564,0.552600026130676,0.0581505580784989,0.059854247900292
64,100,0.001,1,32,5,False,0.3,32,0.483999997377396,0.452580004930496,0.0647855599696982,0.0653996115075265
64,100,0.001,1,32,5,False,0.3,64_32,0.505299985408783,0.468600004911423,0.0624588601978153,0.0632929507687486
64,100,0.001,2,32_64,3,True,0.0,32,0.72409999370575,0.777100026607513,0.0296612309989396,0.0384630662851221
64,100,0.001,2,32_64,3,True,0.0,64_32,0.734200000762939,0.800700008869171,0.0258749508364727,0.0371408284326662
64,100,0.001,2,32_64,3,True,0.3,32,0.665000021457672,0.626219987869263,0.0436777712502964,0.0455738893850996
64,100,0.001,2,32_64,3,True,0.3,64_32,0.65200001001358,0.615540027618408,0.0447160209578388,0.0470039805808291
64,100,0.001,2,32_64,3,False,0.0,32,0.673600018024445,0.703400015830994,0.0407130661192382,0.0446588792837491
64,100,0.001,2,32_64,3,False,0.0,64_32,0.705299973487854,0.751020014286041,0.0345648751891413,0.0408563636286995
64,100,0.001,2,32_64,3,False,0.3,32,0.624899983406067,0.581420004367828,0.0479521726222779,0.0498729706188869
64,100,0.001,2,32_64,3,False,0.3,64_32,0.629899978637695,0.593739986419678,0.0475122409730675,0.0495396983943846
64,100,0.001,2,32_64,5,True,0.0,32,0.741199970245361,0.825219988822937,0.0232964260495502,0.036274444788264
64,100,0.001,2,32_64,5,True,0.0,64_32,0.753099977970123,0.826659977436066,0.0223777256210319,0.0352747865596823
64,100,0.001,2,32_64,5,True,0.3,32,0.72759997844696,0.687680006027222,0.0338529017163259,0.0374980398146462
64,100,0.001,2,32_64,5,True,0.3,64_32,0.718500018119812,0.687619984149933,0.0345968589562351,0.0390081608494405
64,100,0.001,2,32_64,5,False,0.0,32,0.715799987316132,0.763180017471314,0.0329840563557416,0.0395851034540837
64,100,0.001,2,32_64,5,False,0.0,64_32,0.716600000858307,0.780719995498657,0.0307641869704764,0.0395487173225675
64,100,0.001,2,32_64,5,False,0.3,32,0.689899981021881,0.655719995498657,0.0377380202195757,0.0419582784480893
64,100,0.001,2,32_64,5,False,0.3,64_32,0.694700002670288,0.668240010738373,0.0375412963736722,0.0415917647575279
64,100,0.001,3,32_64_128,3,True,0.0,32,0.771700024604797,0.967960000038147,0.0139168694816166,0.0364669022846171
64,100,0.001,3,32_64_128,3,True,0.0,64_32,0.771799981594086,0.967920005321503,0.0182168654897052,0.0378414495374537
64,100,0.001,3,32_64_128,3,True,0.3,32,0.74779999256134,0.713559985160828,0.0311177064268442,0.034944176029796
64,100,0.001,3,32_64_128,3,True,0.3,64_32,0.775300025939941,0.742799997329712,0.0253837826876411,0.031455356210883
64,100,0.001,3,32_64_128,3,False,0.0,32,0.762199997901917,0.881680011749268,0.0222020089216438,0.0348806936113948
64,100,0.001,3,32_64_128,3,False,0.0,64_32,0.761300027370453,0.910319983959198,0.0242510791825933,0.0362867819996034
64,100,0.001,3,32_64_128,3,False,0.3,32,0.761600017547607,0.721599996089935,0.0271265861888091,0.0331035390974411
64,100,0.001,3,32_64_128,3,False,0.3,64_32,0.77240002155304,0.741419970989227,0.0251117778386256,0.0318936308777008
64,100,0.001,3,32_64_128,5,True,0.0,32,0.784099996089935,0.998660027980804,0.0091896075319471,0.0346334111146897
64,100,0.001,3,32_64_128,5,True,0.0,64_32,0.781899988651276,0.995299994945526,0.0139477691610271,0.0364836460664482
64,100,0.001,3,32_64_128,5,True,0.3,32,0.824599981307983,0.825100004673004,0.013768287477654,0.0246786324819814
64,100,0.001,3,32_64_128,5,True,0.3,64_32,0.82940000295639,0.831239998340607,0.0128705137782885,0.0245824371572034
64,100,0.001,3,32_64_128,5,False,0.0,32,0.748700022697449,0.939899981021881,0.0271048227966971,0.038232654905884
64,100,0.001,3,32_64_128,5,False,0.0,64_32,0.750100016593933,0.981779992580414,0.0206013196458102,0.0376584758162355
64,100,0.001,3,32_64_128,5,False,0.3,32,0.80620002746582,0.822979986667633,0.0132743554447129,0.0275416137490923
64,100,0.001,3,32_64_128,5,False,0.3,64_32,0.79339998960495,0.815020024776459,0.0148843577121331,0.029081842336656
64,100,0.0005,1,32,3,True,0.0,32,0.526600003242493,0.525160014629364,0.0603445599107841,0.0611431842306907
64,100,0.0005,1,32,3,True,0.0,64_32,0.536199986934662,0.538420021533966,0.0582967461178716,0.0598668987625253
64,100,0.0005,1,32,3,True,0.3,32,0.47859999537468,0.444559991359711,0.0656477590283498,0.0662144676821469
64,100,0.0005,1,32,3,True,0.3,64_32,0.500699996948242,0.462379992008209,0.0625570320248046,0.0634692494596674
64,100,0.0005,1,32,3,False,0.0,32,0.452399998903274,0.458460003137589,0.0680438240068051,0.0685179008597575
64,100,0.0005,1,32,3,False,0.0,64_32,0.472200006246567,0.480260014533997,0.065683840294011,0.0662223686158485
64,100,0.0005,1,32,3,False,0.3,32,0.449299991130829,0.414279997348785,0.0686131992336372,0.0689993775424441
64,100,0.0005,1,32,3,False,0.3,64_32,0.457500010728836,0.425020009279251,0.0676155990331564,0.0681887473662625
64,100,0.0005,1,32,5,True,0.0,32,0.546599984169006,0.545220017433167,0.0583585337530646,0.0592585643310303
64,100,0.0005,1,32,5,True,0.0,64_32,0.569400012493134,0.578119993209839,0.0541395723716265,0.0563688176719444
64,100,0.0005,1,32,5,True,0.3,32,0.508899986743927,0.47350001335144,0.0622147232946249,0.0628940848088332
64,100,0.0005,1,32,5,True,0.3,64_32,0.497200012207031,0.459179997444153,0.0632215752035675,0.0638748707851759
64,100,0.0005,1,32,5,False,0.0,32,0.470800012350082,0.470560014247894,0.0666888902542016,0.0669533789404416
64,100,0.0005,1,32,5,False,0.0,64_32,0.503000020980835,0.503400027751923,0.0632885111036355,0.0638363821799988
64,100,0.0005,1,32,5,False,0.3,32,0.454600006341934,0.4235799908638,0.0678233512666573,0.0682228574164189
64,100,0.0005,1,32,5,False,0.3,64_32,0.445499986410141,0.417840003967285,0.0682669871014007,0.0685961615348965
64,100,0.0005,2,32_64,3,True,0.0,32,0.691900014877319,0.721000015735626,0.0370162102036447,0.0422957820388606
64,100,0.0005,2,32_64,3,True,0.0,64_32,0.707000017166138,0.759599983692169,0.031491472570394,0.0404641886397317
64,100,0.0005,2,32_64,3,True,0.3,32,0.63239997625351,0.577459990978241,0.0475439711882742,0.0492603537214243
64,100,0.0005,2,32_64,3,True,0.3,64_32,0.645600020885468,0.590699970722199,0.0454994085281032,0.0473176369012241
64,100,0.0005,2,32_64,3,False,0.0,32,0.598999977111816,0.610199987888336,0.0519637557259796,0.0534884769170407
64,100,0.0005,2,32_64,3,False,0.0,64_32,0.626800000667572,0.64656001329422,0.0472977935851276,0.0496313630435633
64,100,0.0005,2,32_64,3,False,0.3,32,0.600399971008301,0.561119973659515,0.0509401104056866,0.0525093162153049
64,100,0.0005,2,32_64,3,False,0.3,64_32,0.590499997138977,0.555980026721954,0.0524219522588433,0.0537677910806342
64,100,0.0005,2,32_64,5,True,0.0,32,0.739499986171722,0.813399970531464,0.0252823363534364,0.0368100271257667
64,100,0.0005,2,32_64,5,True,0.0,64_32,0.724699974060059,0.790059983730316,0.0277754435335628,0.0379439250511132
64,100,0.0005,2,32_64,5,True,0.3,32,0.711600005626678,0.665499985218048,0.0362748511722675,0.0393102472456241
64,100,0.0005,2,32_64,5,True,0.3,64_32,0.698300004005432,0.653699994087219,0.0377368128394024,0.0411979319488622
64,100,0.0005,2,32_64,5,False,0.0,32,0.675499975681305,0.695659995079041,0.0417147021986905,0.0446991222015862
64,100,0.0005,2,32_64,5,False,0.0,64_32,0.691100001335144,0.730459988117218,0.0372229227683671,0.041910029587844
64,100,0.0005,2,32_64,5,False,0.3,32,0.680499970912933,0.636759996414185,0.0409511657017387,0.0436233876854625
64,100,0.0005,2,32_64,5,False,0.3,64_32,0.673099994659424,0.638979971408844,0.0413891831701995,0.044328802760241
64,100,0.0005,3,32_64_128,3,True,0.0,32,0.756900012493134,0.958920001983643,0.0120473970249853,0.0364670262536334
64,100,0.0005,3,32_64_128,3,True,0.0,64_32,0.7432000041008,0.917460024356842,0.0195863310725153,0.0378072037418517
64,100,0.0005,3,32_64_128,3,True,0.3,32,0.698099970817566,0.666320025920868,0.0387580659977113,0.0412032896452012
64,100,0.0005,3,32_64_128,3,True,0.3,64_32,0.674099981784821,0.642859995365143,0.04199145593561,0.0444737417432912
64,100,0.0005,3,32_64_128,3,False,0.0,32,0.73360002040863,0.801779985427856,0.0282431804420197,0.0370471103462732
64,100,0.0005,3,32_64_128,3,False,0.0,64_32,0.750800013542175,0.848699986934662,0.0222370995273999,0.0357625121479582
64,100,0.0005,3,32_64_128,3,False,0.3,32,0.779600024223328,0.739499986171722,0.0241075021659554,0.0311525484616887
64,100,0.0005,3,32_64_128,3,False,0.3,64_32,0.768999993801117,0.738579988479614,0.0251983706668411,0.0319426207835948
64,100,0.0005,3,32_64_128,5,True,0.0,32,0.774399995803833,0.998799979686737,0.0099732869598059,0.0391064986279718
64,100,0.0005,3,32_64_128,5,True,0.0,64_32,0.768100023269653,0.995519995689392,0.0102268477375127,0.0360456634211227
64,100,0.0005,3,32_64_128,5,True,0.3,32,0.798600018024445,0.77345997095108,0.021083920312693,0.0282095064626118
64,100,0.0005,3,32_64_128,5,True,0.3,64_32,0.778299987316132,0.745000004768372,0.0250817685739598,0.0312968787538534
64,100,0.0005,3,32_64_128,5,False,0.0,32,0.763199985027313,0.917699992656708,0.0229051734396057,0.0354091981489487
64,100,0.0005,3,32_64_128,5,False,0.0,64_32,0.76690000295639,0.969120025634766,0.0165811257088038,0.0350198352063081
64,100,0.0005,3,32_64_128,5,False,0.3,32,0.797900021076202,0.82015997171402,0.0137937301747294,0.0281122019435005
64,100,0.0005,3,32_64_128,5,False,0.3,64_32,0.78549998998642,0.805880010128021,0.0161922333165925,0.0302742561763585
32,50,0.001,3,32_64_128,5,True,0.3,64_32,0.08370000123977661,0.8491399884223938,0.0087240034747212,0.0235247418402899
32,50,0.001,3,32_64_128,5,True,0.3,64_32,0.0817799985408783,0.7928799986839294,0.01669721675689364,0.025984436414925868
